run_id,dataset,outer_seed,model_seed,method,track,evidence_source,macro_f1,auprc,far,fault_recall,early_recall,detection_delay,prediction_path,prediction_sha256,checkpoint_sha256
3w-outer31002-seed44-dcbr,3W,31002,44,DCBR,TRACK_A_FROZEN_PAPER_FINAL_REFERENCE,FROZEN_PAPER_FINAL_5SEED_REUSE,0.10827673292400049,0.5900141197566503,0.9830200318171488,0.8103944315545244,0.790009250693802,4262.363636363636,outputs\paper_final\3w\outer_31002\model_seed_44\DCBR\predictions.npz,b17477c04293f398f8f7f5a634b1c2a817d16c999044988b5306c29686fe6372,35784d2951c5557440a5b83603c1041a79baf37b6b3dfb962bac2b967bc1040f
3w-outer31002-seed45-dcbr,3W,31002,45,DCBR,TRACK_A_FROZEN_PAPER_FINAL_REFERENCE,FROZEN_PAPER_FINAL_5SEED_REUSE,0.47285437761326354,0.7576885354132172,0.33924223239505213,0.9662180974477959,0.9633055812519272,445.6666666666667,outputs\paper_final\3w\outer_31002\model_seed_45\DCBR\predictions.npz,f6bd3e72928bb407bd8cbbaba39f5d59766e06e1d9ba72c9c65e242121d29347,5aa6f4e128d6a6cde6352dc31f683bbe970c576619b5498a10972e7878c6a0b6
3w-outer31002-seed46-dcbr,3W,31002,46,DCBR,TRACK_A_FROZEN_PAPER_FINAL_REFERENCE,FROZEN_PAPER_FINAL_5SEED_REUSE,0.24315725367560792,0.593869989878868,0.9988744954168155,1.0,1.0,13.666666666666666,outputs\paper_final\3w\outer_31002\model_seed_46\DCBR\predictions.npz,0ffaaa5b89af6dab069a473019a5f1970fca8a21c238ba2df39cf520f7760b3a,a05428d8bd0bca50d81bc77dc66d1e49ae02e57a62b7b9b222d8d7f806258412
3w-outer31003-seed42-dcbr,3W,31003,42,DCBR,TRACK_A_FROZEN_PAPER_FINAL_REFERENCE,FROZEN_PAPER_FINAL_5SEED_REUSE,0.3359833127814952,0.8596125284817683,0.8955086775368262,0.9838760757314974,0.9834810693908911,68.07142857142857,outputs\paper_final\3w\outer_31003\model_seed_42\DCBR\predictions.npz,1d794d4c804d8ee1b7a6300a494aaa088497426966c463a0ca26b9cd4dbf3b11,60e57d53b5d7f553e53e5b4c62842ab08a794f7b2dc286dd8b903cd64d1afa2a
3w-outer31003-seed43-dcbr,3W,31003,43,DCBR,TRACK_A_FROZEN_PAPER_FINAL_REFERENCE,FROZEN_PAPER_FINAL_5SEED_REUSE,0.35313531510521945,0.890036361399622,0.8636199599750665,0.9456936316695352,0.9442539447661596,67.76923076923077,outputs\paper_final\3w\outer_31003\model_seed_43\DCBR\predictions.npz,4ab70622092adac0c2228b2f18619014f64147316bea1a88d891d7ad61c17869,feed13c78fabf49d2e1bae0b1ca3ca547ab76f099a66fa7108ab7508fc5e6b9f
3w-outer31003-seed44-dcbr,3W,31003,44,DCBR,TRACK_A_FROZEN_PAPER_FINAL_REFERENCE,FROZEN_PAPER_FINAL_5SEED_REUSE,0.3026270054953002,0.863063158579038,0.756471244381746,0.6966884681583477,0.6923864946004012,55.285714285714285,outputs\paper_final\3w\outer_31003\model_seed_44\DCBR\predictions.npz,64ea24c8ba538d57b76a5c2084faa8042fb0023d6f795c7035769692f229d312,987d87f715718c5cffef5c7ea44b80ce1c04e7c4036863b7500acf0653dd5886
3w-outer31003-seed45-dcbr,3W,31003,45,DCBR,TRACK_A_FROZEN_PAPER_FINAL_REFERENCE,FROZEN_PAPER_FINAL_5SEED_REUSE,0.3215105471116858,0.8424603747677943,0.6227485974869591,0.8605576592082617,0.8636796949475691,84.41666666666667,outputs\paper_final\3w\outer_31003\model_seed_45\DCBR\predictions.npz,a44052d9268aba7c02096103f9d60dfbb93e23185fdcefafacd76a131058aa2b,b9add1d1d30dbeb837cb7e3d4d0a51965764349748ef4cd35b11851d3e48c899
3w-outer31003-seed46-dcbr,3W,31003,46,DCBR,TRACK_A_FROZEN_PAPER_FINAL_REFERENCE,FROZEN_PAPER_FINAL_5SEED_REUSE,0.33572763388670845,0.8499759179987955,0.8629638135231784,0.9635800344234079,0.9626936812600486,86.63636363636364,outputs\paper_final\3w\outer_31003\model_seed_46\DCBR\predictions.npz,28e0d0b988d8f932a92f4f51ff978d6c23123b74dcbf5391d78d17e814e7ff3c,cffdac835d971f10313bf7058cd67b864762f4dabd42c922bae3d1952b20bfc6
3w-outer31001-seed42-final_qdiffcl,3W,31001,42,FINAL_QDIFFCL,TRACK_A_FROZEN_PAPER_FINAL_REFERENCE,FROZEN_PAPER_FINAL_5SEED_REUSE,0.2649262118657151,0.827955600391555,0.5574761930285327,0.9903911901248785,0.9897078097293963,169.57142857142858,outputs\paper_final\3w\outer_31001\model_seed_42\FINAL_QDIFFCL\predictions.npz,92041000697083935c5d6d39654fe75e550d1b98ec6ac79ef176373f22c8bc0b,dcf1bf0ac0e7b0c71e31d1a6f4b037e3688f863f84115248cb972009da6f79f0
3w-outer31001-seed43-final_qdiffcl,3W,31001,43,FINAL_QDIFFCL,TRACK_A_FROZEN_PAPER_FINAL_REFERENCE,FROZEN_PAPER_FINAL_5SEED_REUSE,0.5585091154285317,0.878020635430991,0.07667363456075468,0.8723143916219815,0.8774574049803407,512.4285714285714,outputs\paper_final\3w\outer_31001\model_seed_43\FINAL_QDIFFCL\predictions.npz,13c3f623f72b01359dda227633fd08e7b7c44ac9a71701ef84319dc63f353d1e,9f31615114af86a5a440f1211dd314aa57eb0d3fe4d5ab4d40e2c7c8732c1bff
3w-outer31001-seed44-final_qdiffcl,3W,31001,44,FINAL_QDIFFCL,TRACK_A_FROZEN_PAPER_FINAL_REFERENCE,FROZEN_PAPER_FINAL_5SEED_REUSE,0.34630133410002184,0.8147592216727426,0.4052366404030659,0.9740526145319753,0.9722072315164598,576.4285714285714,outputs\paper_final\3w\outer_31001\model_seed_44\FINAL_QDIFFCL\predictions.npz,b7d009bbf8a71a3fe25ed9bb9554d1aa23b44ec7d9cae11607afb0b7fbd4b0a9,007b9a4235d89291af1dbe2682005953621b53c8fc44c5e420cbafc6dc1887d5
3w-outer31001-seed45-final_qdiffcl,3W,31001,45,FINAL_QDIFFCL,TRACK_A_FROZEN_PAPER_FINAL_REFERENCE,FROZEN_PAPER_FINAL_5SEED_REUSE,0.31185911132505395,0.7968395439935735,0.3809740758607136,0.8872854212401483,0.9042093901780895,145.94736842105263,outputs\paper_final\3w\outer_31001\model_seed_45\FINAL_QDIFFCL\predictions.npz,8f0208f4e0d707c813e586f4b15c04838ca45e0ebbb247c956476d6a8f226a70,cce2a88cd2ad7a6294398f69f3d6a49d4bf6bf05638a920b71063d65e513ac39
3w-outer31001-seed46-final_qdiffcl,3W,31001,46,FINAL_QDIFFCL,TRACK_A_FROZEN_PAPER_FINAL_REFERENCE,FROZEN_PAPER_FINAL_5SEED_REUSE,0.2779570798055617,0.7808167433193429,0.45612906683818405,0.8490661100514629,0.863349009328502,79.66666666666667,outputs\paper_final\3w\outer_31001\model_seed_46\FINAL_QDIFFCL\predictions.npz,d18d2f187bf8fca97f568f3732efee52a372a8e14400de67b3fef0558c5f2c58,1601db3b3554f4841f6f271f249884d055b687580aa55564b719aeac7c1de254
3w-outer31002-seed42-final_qdiffcl,3W,31002,42,FINAL_QDIFFCL,TRACK_A_FROZEN_PAPER_FINAL_REFERENCE,FROZEN_PAPER_FINAL_5SEED_REUSE,0.12558438107023245,0.6654283971256907,0.9831282534116857,0.7876566125290023,0.7648268064549285,5122.7,outputs\paper_final\3w\outer_31002\model_seed_42\FINAL_QDIFFCL\predictions.npz,c00fcf1877f6a1837cd52ba23189901017615248ee2549e66a7dcaf8bba38159,443348c9f97d7b664dcc75612bd1e53c06c834d8430a6562b5ddcb45ea73c201
3w-outer31002-seed43-final_qdiffcl,3W,31002,43,FINAL_QDIFFCL,TRACK_A_FROZEN_PAPER_FINAL_REFERENCE,FROZEN_PAPER_FINAL_5SEED_REUSE,0.2787158916665379,0.6576519053973517,0.9234548661839983,0.965754060324826,0.9620721554116559,13.666666666666666,outputs\paper_final\3w\outer_31002\model_seed_43\FINAL_QDIFFCL\predictions.npz,2ea84abb70be1e03cc4c3560a48d12572c0179d6cd936a6f66b65228da08ba70,2b7122f6d88573f2ae2d9498418be5d46871730bc9e52874b92de00730aa7de5
3w-outer31002-seed44-final_qdiffcl,3W,31002,44,FINAL_QDIFFCL,TRACK_A_FROZEN_PAPER_FINAL_REFERENCE,FROZEN_PAPER_FINAL_5SEED_REUSE,0.2081748042810227,0.6568213848114043,0.7956018743980173,0.7864501160092807,0.7634905951279679,4141.2,outputs\paper_final\3w\outer_31002\model_seed_44\FINAL_QDIFFCL\predictions.npz,cc909845d1d13ecce47547c98badedc9ae20dc68f4f6dca03e6f9d641af74228,f2c6726c8b6c12c60a8cb610c82dbb94784980a578364d999a3b65de8a137da8
3w-outer31002-seed45-final_qdiffcl,3W,31002,45,FINAL_QDIFFCL,TRACK_A_FROZEN_PAPER_FINAL_REFERENCE,FROZEN_PAPER_FINAL_5SEED_REUSE,0.5392906645039894,0.7218349071403395,0.18584894429834528,0.8404640371229698,0.8411964230650633,2522.3636363636365,outputs\paper_final\3w\outer_31002\model_seed_45\FINAL_QDIFFCL\predictions.npz,1bf3f79403f667fc68396975e2e375444ae0d52d76f9d8ab61678edb91d2e2a2,96a353b0732feb3ed88612eca40d19ed60f4a6e6d8f968e48b3444a5a05d4991
3w-outer31002-seed46-final_qdiffcl,3W,31002,46,FINAL_QDIFFCL,TRACK_A_FROZEN_PAPER_FINAL_REFERENCE,FROZEN_PAPER_FINAL_5SEED_REUSE,0.2858476585626372,0.671506234114547,0.969925218878175,0.9905336426914153,0.9895158803576934,13.666666666666666,outputs\paper_final\3w\outer_31002\model_seed_46\FINAL_QDIFFCL\predictions.npz,3e888b059c61c5e63e535766e0991678402715686bd6d0a9fa76c6e4e38891f2,b3e1eec3eca1f1f7f444c0aa34828e5d314d27dcb3873bae3613fb4191bae3e0
3w-outer31003-seed42-final_qdiffcl,3W,31003,42,FINAL_QDIFFCL,TRACK_A_FROZEN_PAPER_FINAL_REFERENCE,FROZEN_PAPER_FINAL_5SEED_REUSE,0.33972689035572823,0.8497885286406217,0.8954758702142318,0.9865886402753873,0.9862840231634962,74.92857142857143,outputs\paper_final\3w\outer_31003\model_seed_42\FINAL_QDIFFCL\predictions.npz,e045bf8b48b0a852c0ffcbb7956657decdd14f2af281c34f5e119a457b1f778c,f731d405e14e0b0945d133c978c9d09205ac27bbaf1aae7bfaaf2d7e6c93b273
3w-outer31003-seed43-final_qdiffcl,3W,31003,43,FINAL_QDIFFCL,TRACK_A_FROZEN_PAPER_FINAL_REFERENCE,FROZEN_PAPER_FINAL_5SEED_REUSE,0.36245776971580096,0.868351973209395,0.863587152652472,0.944908777969019,0.9433006559196392,67.76923076923077,outputs\paper_final\3w\outer_31003\model_seed_43\FINAL_QDIFFCL\predictions.npz,3587440c2bc81b779471a65c7b84ddd2d11b4b65a5229cbe7c8973147a8924a0,9f50b07abfa01bbd3e9f8a0b88791df5ef294287d69da4a5e8ec4b5397fb4d0f
