run_id,dataset,outer_seed,model_seed,method,group_id,fault_id,windows,macro_f1,auprc,far,fault_recall,early_recall,detection_delay
tep-outer32001-seed7-uniform_diffusion,TEP,32001,7,UNIFORM_DIFFUSION,training:fault_19:0007,19,26,1.0,,,1.0,1.0,75.0
tep-outer32001-seed7-uniform_diffusion,TEP,32001,7,UNIFORM_DIFFUSION,training:fault_20:0004,20,26,1.0,,,1.0,1.0,75.0
tep-outer32001-seed7-uniform_diffusion,TEP,32001,7,UNIFORM_DIFFUSION,training:fault_20:0008,20,26,1.0,,,1.0,1.0,75.0
tep-outer32001-seed7-uniform_diffusion,TEP,32001,7,UNIFORM_DIFFUSION,training:normal:0002,0,28,0.48148148148148145,,0.07142857142857142,0.0,,
tep-outer32001-seed7-uniform_diffusion,TEP,32001,7,UNIFORM_DIFFUSION,training:normal:0016,0,28,1.0,,0.0,0.0,,
tep-outer32001-seed7-uniform_diffusion,TEP,32001,7,UNIFORM_DIFFUSION,training:normal:0018,0,28,1.0,,0.0,0.0,,
tep-outer32001-seed7-uniform_diffusion,TEP,32001,7,UNIFORM_DIFFUSION,training:normal:0029,0,28,1.0,,0.0,0.0,,
tep-outer32001-seed7-uniform_diffusion,TEP,32001,7,UNIFORM_DIFFUSION,training:normal:0032,0,28,1.0,,0.0,0.0,,
tep-outer32001-seed7-uniform_diffusion,TEP,32001,7,UNIFORM_DIFFUSION,training:normal:0034,0,28,1.0,,0.0,0.0,,
tep-outer32001-seed7-uniform_diffusion,TEP,32001,7,UNIFORM_DIFFUSION,training:normal:0039,0,28,1.0,,0.0,0.0,,
tep-outer32001-seed7-uniform_diffusion,TEP,32001,7,UNIFORM_DIFFUSION,training:normal:0043,0,28,0.4909090909090909,,0.03571428571428571,0.0,,
tep-outer32001-seed7-uniform_diffusion,TEP,32001,7,UNIFORM_DIFFUSION,training:normal:0049,0,28,1.0,,0.0,0.0,,
tep-outer32001-seed7-uniform_diffusion,TEP,32001,7,UNIFORM_DIFFUSION,training:normal:0063,0,28,1.0,,0.0,0.0,,
tep-outer32001-seed7-uniform_diffusion,TEP,32001,7,UNIFORM_DIFFUSION,training:normal:0064,0,28,1.0,,0.0,0.0,,
tep-outer32001-seed7-uniform_diffusion,TEP,32001,7,UNIFORM_DIFFUSION,training:normal:0066,0,28,1.0,,0.0,0.0,,
tep-outer32001-seed7-uniform_diffusion,TEP,32001,7,UNIFORM_DIFFUSION,training:normal:0068,0,28,1.0,,0.0,0.0,,
tep-outer32001-seed7-uniform_diffusion,TEP,32001,7,UNIFORM_DIFFUSION,training:normal:0083,0,28,1.0,,0.0,0.0,,
tep-outer32001-seed7-uniform_diffusion,TEP,32001,7,UNIFORM_DIFFUSION,training:normal:0088,0,28,1.0,,0.0,0.0,,
tep-outer32001-seed7-uniform_diffusion,TEP,32001,7,UNIFORM_DIFFUSION,training:normal:0092,0,28,1.0,,0.0,0.0,,
tep-outer32001-seed7-uniform_diffusion,TEP,32001,7,UNIFORM_DIFFUSION,training:normal:0095,0,28,1.0,,0.0,0.0,,
tep-outer32001-seed7-uniform_diffusion,TEP,32001,7,UNIFORM_DIFFUSION,training:normal:0103,0,28,1.0,,0.0,0.0,,
tep-outer32001-seed7-uniform_diffusion,TEP,32001,7,UNIFORM_DIFFUSION,training:normal:0112,0,28,1.0,,0.0,0.0,,
tep-outer32001-seed7-uniform_diffusion,TEP,32001,7,UNIFORM_DIFFUSION,training:normal:0118,0,28,1.0,,0.0,0.0,,
tep-outer32001-seed7-uniform_diffusion,TEP,32001,7,UNIFORM_DIFFUSION,training:normal:0119,0,28,0.45098039215686275,,0.17857142857142858,0.0,,
tep-outer32001-seed7-uniform_diffusion,TEP,32001,7,UNIFORM_DIFFUSION,training:normal:0123,0,28,0.4909090909090909,,0.03571428571428571,0.0,,
tep-outer32001-seed7-uniform_diffusion,TEP,32001,7,UNIFORM_DIFFUSION,training:normal:0127,0,28,1.0,,0.0,0.0,,
tep-outer32001-seed7-uniform_diffusion,TEP,32001,7,UNIFORM_DIFFUSION,training:normal:0137,0,28,1.0,,0.0,0.0,,
tep-outer32001-seed7-uniform_diffusion,TEP,32001,7,UNIFORM_DIFFUSION,training:normal:0142,0,28,1.0,,0.0,0.0,,
tep-outer32001-seed7-uniform_diffusion,TEP,32001,7,UNIFORM_DIFFUSION,training:normal:0143,0,28,1.0,,0.0,0.0,,
tep-outer32001-seed7-uniform_diffusion,TEP,32001,7,UNIFORM_DIFFUSION,training:normal:0148,0,28,1.0,,0.0,0.0,,
tep-outer32001-seed7-uniform_diffusion,TEP,32001,7,UNIFORM_DIFFUSION,training:normal:0153,0,28,1.0,,0.0,0.0,,
tep-outer32001-seed7-uniform_diffusion,TEP,32001,7,UNIFORM_DIFFUSION,training:normal:0154,0,28,1.0,,0.0,0.0,,
tep-outer32001-seed7-uniform_diffusion,TEP,32001,7,UNIFORM_DIFFUSION,training:normal:0157,0,28,1.0,,0.0,0.0,,
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,testing:fault_04:0001,4,54,1.0,1.0000000000000002,0.0,1.0,1.0,63.0
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,testing:fault_04:0002,4,54,1.0,1.0000000000000002,0.0,1.0,1.0,63.0
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,testing:fault_10:0001,10,54,0.7716701902748414,1.0000000000000002,0.0,0.8297872340425532,0.75,79.0
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,testing:fault_10:0002,10,54,0.5561643835616439,1.0000000000000002,0.0,0.5531914893617021,0.0,287.0
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,testing:fault_12:0002,12,54,1.0,1.0000000000000002,0.0,1.0,1.0,63.0
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,testing:fault_14:0002,14,54,1.0,1.0000000000000002,0.0,1.0,1.0,63.0
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,testing:fault_17:0002,17,54,1.0,1.0000000000000002,0.0,1.0,1.0,63.0
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,testing:normal:0008,0,57,0.49107142857142855,,0.03508771929824561,0.0,,
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,testing:normal:0011,0,57,1.0,,0.0,0.0,,
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,testing:normal:0015,0,57,1.0,,0.0,0.0,,
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,testing:normal:0016,0,57,0.49107142857142855,,0.03508771929824561,0.0,,
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,testing:normal:0019,0,57,1.0,,0.0,0.0,,
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,testing:normal:0020,0,57,0.4864864864864865,,0.05263157894736842,0.0,,
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,testing:normal:0034,0,57,1.0,,0.0,0.0,,
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,testing:normal:0035,0,57,0.49107142857142855,,0.03508771929824561,0.0,,
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,training:fault_01:0006,1,26,1.0,,,1.0,1.0,75.0
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,training:fault_01:0007,1,26,1.0,,,1.0,1.0,75.0
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,training:fault_02:0003,2,26,1.0,,,1.0,1.0,75.0
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,training:fault_02:0006,2,26,1.0,,,1.0,1.0,75.0
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,training:fault_03:0002,3,26,0.10344827586206896,,,0.11538461538461539,0.0,363.0
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,training:fault_03:0006,3,26,0.23529411764705882,,,0.3076923076923077,0.0,219.0
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,training:fault_05:0001,5,26,1.0,,,1.0,1.0,75.0
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,training:fault_05:0002,5,26,1.0,,,1.0,1.0,75.0
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,training:fault_06:0003,6,26,1.0,,,1.0,1.0,75.0
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,training:fault_06:0007,6,26,1.0,,,1.0,1.0,75.0
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,training:fault_07:0003,7,26,1.0,,,1.0,1.0,75.0
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,training:fault_07:0007,7,26,1.0,,,1.0,1.0,75.0
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,training:fault_08:0005,8,26,1.0,,,1.0,1.0,75.0
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,training:fault_08:0008,8,26,1.0,,,1.0,1.0,75.0
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,training:fault_09:0003,9,26,0.16129032258064516,,,0.19230769230769232,0.0,235.0
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,training:fault_09:0005,9,26,0.2571428571428571,,,0.34615384615384615,0.75,91.0
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,training:fault_11:0002,11,26,1.0,,,1.0,1.0,75.0
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,training:fault_11:0004,11,26,1.0,,,1.0,1.0,75.0
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,training:fault_12:0008,12,26,1.0,,,1.0,1.0,75.0
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,training:fault_13:0002,13,26,0.49019607843137253,,,0.9615384615384616,0.75,91.0
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,training:fault_13:0007,13,26,0.49019607843137253,,,0.9615384615384616,0.75,91.0
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,training:fault_14:0004,14,26,1.0,,,1.0,1.0,75.0
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,training:fault_15:0001,15,26,0.0,,,0.0,0.0,
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,training:fault_15:0007,15,26,0.2972972972972973,,,0.4230769230769231,0.75,91.0
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,training:fault_16:0002,16,26,0.4222222222222222,,,0.7307692307692307,0.0,171.0
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,training:fault_16:0003,16,26,0.3333333333333333,,,0.5,0.0,219.0
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,training:fault_17:0005,17,26,1.0,,,1.0,1.0,75.0
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,training:fault_18:0005,18,26,1.0,,,1.0,1.0,75.0
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,training:fault_18:0007,18,26,0.49019607843137253,,,0.9615384615384616,0.75,91.0
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,training:fault_19:0003,19,26,1.0,,,1.0,1.0,75.0
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,training:fault_19:0007,19,26,1.0,,,1.0,1.0,75.0
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,training:fault_20:0002,20,26,1.0,,,1.0,1.0,75.0
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,training:fault_20:0008,20,26,1.0,,,1.0,1.0,75.0
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,training:normal:0002,0,28,0.4909090909090909,,0.03571428571428571,0.0,,
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,training:normal:0006,0,28,0.4716981132075472,,0.10714285714285714,0.0,,
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,training:normal:0013,0,28,1.0,,0.0,0.0,,
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,training:normal:0014,0,28,1.0,,0.0,0.0,,
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,training:normal:0023,0,28,0.4909090909090909,,0.03571428571428571,0.0,,
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,training:normal:0025,0,28,1.0,,0.0,0.0,,
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,training:normal:0029,0,28,1.0,,0.0,0.0,,
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,training:normal:0032,0,28,1.0,,0.0,0.0,,
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,training:normal:0033,0,28,1.0,,0.0,0.0,,
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,training:normal:0038,0,28,1.0,,0.0,0.0,,
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,training:normal:0040,0,28,0.4909090909090909,,0.03571428571428571,0.0,,
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,training:normal:0043,0,28,1.0,,0.0,0.0,,
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,training:normal:0053,0,28,1.0,,0.0,0.0,,
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,training:normal:0056,0,28,0.48148148148148145,,0.07142857142857142,0.0,,
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,training:normal:0057,0,28,0.4909090909090909,,0.03571428571428571,0.0,,
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,training:normal:0063,0,28,1.0,,0.0,0.0,,
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,training:normal:0074,0,28,1.0,,0.0,0.0,,
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,training:normal:0078,0,28,1.0,,0.0,0.0,,
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,training:normal:0092,0,28,1.0,,0.0,0.0,,
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,training:normal:0093,0,28,1.0,,0.0,0.0,,
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,training:normal:0096,0,28,0.4909090909090909,,0.03571428571428571,0.0,,
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,training:normal:0100,0,28,1.0,,0.0,0.0,,
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,training:normal:0104,0,28,0.4909090909090909,,0.03571428571428571,0.0,,
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,training:normal:0114,0,28,0.4909090909090909,,0.03571428571428571,0.0,,
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,training:normal:0115,0,28,1.0,,0.0,0.0,,
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,training:normal:0120,0,28,0.4909090909090909,,0.03571428571428571,0.0,,
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,training:normal:0127,0,28,1.0,,0.0,0.0,,
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,training:normal:0132,0,28,0.4909090909090909,,0.03571428571428571,0.0,,
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,training:normal:0134,0,28,0.4909090909090909,,0.03571428571428571,0.0,,
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,training:normal:0141,0,28,0.46153846153846156,,0.14285714285714285,0.0,,
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,training:normal:0148,0,28,1.0,,0.0,0.0,,
tep-outer32002-seed2026-dcbr,TEP,32002,2026,DCBR,training:normal:0156,0,28,1.0,,0.0,0.0,,
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,testing:fault_04:0001,4,54,1.0,1.0000000000000002,0.0,1.0,1.0,63.0
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,testing:fault_04:0002,4,54,1.0,1.0000000000000002,0.0,1.0,1.0,63.0
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,testing:fault_10:0001,10,54,0.7716701902748414,1.0000000000000002,0.0,0.8297872340425532,0.75,79.0
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,testing:fault_10:0002,10,54,0.5707472178060413,1.0000000000000002,0.0,0.574468085106383,0.0,287.0
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,testing:fault_12:0002,12,54,1.0,1.0000000000000002,0.0,1.0,1.0,63.0
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,testing:fault_14:0002,14,54,1.0,1.0000000000000002,0.0,1.0,1.0,63.0
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,testing:fault_17:0002,17,54,1.0,1.0000000000000002,0.0,1.0,1.0,63.0
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,testing:normal:0008,0,57,0.4864864864864865,,0.05263157894736842,0.0,,
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,testing:normal:0011,0,57,1.0,,0.0,0.0,,
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,testing:normal:0015,0,57,1.0,,0.0,0.0,,
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,testing:normal:0016,0,57,0.49107142857142855,,0.03508771929824561,0.0,,
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,testing:normal:0019,0,57,0.49557522123893805,,0.017543859649122806,0.0,,
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,testing:normal:0020,0,57,0.4864864864864865,,0.05263157894736842,0.0,,
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,testing:normal:0034,0,57,1.0,,0.0,0.0,,
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,testing:normal:0035,0,57,0.49107142857142855,,0.03508771929824561,0.0,,
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,training:fault_01:0006,1,26,1.0,,,1.0,1.0,75.0
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,training:fault_01:0007,1,26,1.0,,,1.0,1.0,75.0
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,training:fault_02:0003,2,26,1.0,,,1.0,1.0,75.0
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,training:fault_02:0006,2,26,1.0,,,1.0,1.0,75.0
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,training:fault_03:0002,3,26,0.10344827586206896,,,0.11538461538461539,0.0,363.0
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,training:fault_03:0006,3,26,0.1875,,,0.23076923076923078,0.0,219.0
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,training:fault_05:0001,5,26,1.0,,,1.0,1.0,75.0
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,training:fault_05:0002,5,26,1.0,,,1.0,1.0,75.0
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,training:fault_06:0003,6,26,1.0,,,1.0,1.0,75.0
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,training:fault_06:0007,6,26,1.0,,,1.0,1.0,75.0
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,training:fault_07:0003,7,26,1.0,,,1.0,1.0,75.0
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,training:fault_07:0007,7,26,1.0,,,1.0,1.0,75.0
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,training:fault_08:0005,8,26,1.0,,,1.0,1.0,75.0
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,training:fault_08:0008,8,26,1.0,,,1.0,1.0,75.0
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,training:fault_09:0003,9,26,0.16129032258064516,,,0.19230769230769232,0.0,235.0
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,training:fault_09:0005,9,26,0.2571428571428571,,,0.34615384615384615,0.75,91.0
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,training:fault_11:0002,11,26,1.0,,,1.0,1.0,75.0
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,training:fault_11:0004,11,26,1.0,,,1.0,1.0,75.0
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,training:fault_12:0008,12,26,1.0,,,1.0,1.0,75.0
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,training:fault_13:0002,13,26,0.49019607843137253,,,0.9615384615384616,0.75,91.0
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,training:fault_13:0007,13,26,0.49019607843137253,,,0.9615384615384616,0.75,91.0
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,training:fault_14:0004,14,26,1.0,,,1.0,1.0,75.0
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,training:fault_15:0001,15,26,0.0,,,0.0,0.0,
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,training:fault_15:0007,15,26,0.2972972972972973,,,0.4230769230769231,0.75,91.0
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,training:fault_16:0002,16,26,0.4222222222222222,,,0.7307692307692307,0.0,171.0
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,training:fault_16:0003,16,26,0.38095238095238093,,,0.6153846153846154,0.25,75.0
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,training:fault_17:0005,17,26,1.0,,,1.0,1.0,75.0
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,training:fault_18:0005,18,26,1.0,,,1.0,1.0,75.0
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,training:fault_18:0007,18,26,0.49019607843137253,,,0.9615384615384616,0.75,91.0
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,training:fault_19:0003,19,26,1.0,,,1.0,1.0,75.0
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,training:fault_19:0007,19,26,1.0,,,1.0,1.0,75.0
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,training:fault_20:0002,20,26,1.0,,,1.0,1.0,75.0
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,training:fault_20:0008,20,26,1.0,,,1.0,1.0,75.0
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,training:normal:0002,0,28,0.4909090909090909,,0.03571428571428571,0.0,,
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,training:normal:0006,0,28,0.4716981132075472,,0.10714285714285714,0.0,,
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,training:normal:0013,0,28,1.0,,0.0,0.0,,
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,training:normal:0014,0,28,1.0,,0.0,0.0,,
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,training:normal:0023,0,28,0.4909090909090909,,0.03571428571428571,0.0,,
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,training:normal:0025,0,28,1.0,,0.0,0.0,,
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,training:normal:0029,0,28,1.0,,0.0,0.0,,
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,training:normal:0032,0,28,1.0,,0.0,0.0,,
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,training:normal:0033,0,28,1.0,,0.0,0.0,,
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,training:normal:0038,0,28,1.0,,0.0,0.0,,
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,training:normal:0040,0,28,0.4909090909090909,,0.03571428571428571,0.0,,
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,training:normal:0043,0,28,1.0,,0.0,0.0,,
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,training:normal:0053,0,28,1.0,,0.0,0.0,,
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,training:normal:0056,0,28,0.48148148148148145,,0.07142857142857142,0.0,,
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,training:normal:0057,0,28,0.4909090909090909,,0.03571428571428571,0.0,,
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,training:normal:0063,0,28,1.0,,0.0,0.0,,
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,training:normal:0074,0,28,0.4909090909090909,,0.03571428571428571,0.0,,
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,training:normal:0078,0,28,1.0,,0.0,0.0,,
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,training:normal:0092,0,28,1.0,,0.0,0.0,,
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,training:normal:0093,0,28,1.0,,0.0,0.0,,
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,training:normal:0096,0,28,0.4909090909090909,,0.03571428571428571,0.0,,
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,training:normal:0100,0,28,1.0,,0.0,0.0,,
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,training:normal:0104,0,28,0.4909090909090909,,0.03571428571428571,0.0,,
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,training:normal:0114,0,28,0.4909090909090909,,0.03571428571428571,0.0,,
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,training:normal:0115,0,28,1.0,,0.0,0.0,,
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,training:normal:0120,0,28,0.4909090909090909,,0.03571428571428571,0.0,,
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,training:normal:0127,0,28,1.0,,0.0,0.0,,
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,training:normal:0132,0,28,0.4909090909090909,,0.03571428571428571,0.0,,
tep-outer32002-seed2026-final_qdiffcl,TEP,32002,2026,FINAL_QDIFFCL,training:normal:0134,0,28,0.4909090909090909,,0.03571428571428571,0.0,,
