run_id,dataset,outer_seed,model_seed,method,track,evidence_source,macro_f1,auprc,far,fault_recall,early_recall,detection_delay,prediction_path,prediction_sha256,checkpoint_sha256
3w-outer31003-seed42-softclt,3W,31003,42,SoftCLT,TRACK_A_MECHANISM_ADAPTATION,NEW_POSTHOC_TRAINING,0.4208509906627242,0.82968515426879,0.5018208064039894,0.6120481927710844,0.6017813696057368,95.16666666666667,outputs\posthoc_recent_baselines\benchmark\3w\outer_31003\seed_42\SoftCLT\predictions.npz,8fa1099a26762e40ade0daf3f54bd23dd96d16ba27ce2443d1d4803ae1fb930b,542780ab8ba77c737f433f0aa4d68e18f6c2d36a3e232d45cbf4aa4672546951
3w-outer31003-seed43-softclt,3W,31003,43,SoftCLT,TRACK_A_MECHANISM_ADAPTATION,NEW_POSTHOC_TRAINING,0.3020583909637632,0.8742328690281436,0.897116236343952,0.9956488812392427,0.996186844613918,67.8,outputs\posthoc_recent_baselines\benchmark\3w\outer_31003\seed_43\SoftCLT\predictions.npz,f9b805cecc8527063451a531700a892e7191cc398a41241196ebc3a7e90d8911,c0a3f1f695d4182a36f7d2535835b44139c3b09a6bd881f5cc86c87b4f6ee180
3w-outer31003-seed44-softclt,3W,31003,44,SoftCLT,TRACK_A_MECHANISM_ADAPTATION,NEW_POSTHOC_TRAINING,0.34161783821179315,0.8600600583616573,0.5738984941438929,0.7300240963855422,0.7278716047977463,143.23076923076923,outputs\posthoc_recent_baselines\benchmark\3w\outer_31003\seed_44\SoftCLT\predictions.npz,6b2707f68b80e48be3ab074e05a506fdefa03fde09dcb7906e94cce05bd3324b,2e26918b3e530489b0b45cf73f13e710ce3081c073d96ef77c4fad1f0340a6a4
3w-outer31001-seed42-tf_c,3W,31001,42,TF-C,TRACK_B_METHOD_NATIVE_REPRESENTATION,NEW_POSTHOC_TRAINING,0.46006724064649285,0.8914715615127357,0.33123403190938167,0.9900672976571778,0.9893608819674659,178.71428571428572,outputs\posthoc_recent_baselines\benchmark\3w\outer_31001\seed_42\TF-C\predictions.npz,d84a13c16234b7fa4ff77dd268e4983a2f21a3c7ec3c4348704c6aa95619b38b,66f8f5cbd9ece1f29f3d5a7d9093f8bc7606709da2665780b81fc4e9572fb550
3w-outer31001-seed43-tf_c,3W,31001,43,TF-C,TRACK_B_METHOD_NATIVE_REPRESENTATION,NEW_POSTHOC_TRAINING,0.6084336561661815,0.8872288065060169,0.13517714530739133,0.9613848202396804,0.9588697864466887,625.2,outputs\posthoc_recent_baselines\benchmark\3w\outer_31001\seed_43\TF-C\predictions.npz,f0897c76fa3231404f691cda02823840527f504276a4b282989746498201577d,495d7e8353c90c499b28f583d4b5559a7ecad4011d3c207510928c5bb15a97cf
3w-outer31001-seed44-tf_c,3W,31001,44,TF-C,TRACK_B_METHOD_NATIVE_REPRESENTATION,NEW_POSTHOC_TRAINING,0.39423706740367637,0.8548376518636445,0.5401189901913491,0.972253211933638,0.9757536041939712,101.0,outputs\posthoc_recent_baselines\benchmark\3w\outer_31001\seed_44\TF-C\predictions.npz,d22bbb75c26d251e6f9342df9fff45823c94b7563f13d89b5eb38d8a23b5ba1c,343036f060fe2d9655f7f2880dcfe309b091a673bb2827c4dd788330a4b62c02
3w-outer31002-seed42-tf_c,3W,31002,42,TF-C,TRACK_B_METHOD_NATIVE_REPRESENTATION,NEW_POSTHOC_TRAINING,0.28495157181460024,0.592170867678269,0.926723158339015,0.997215777262181,0.9987665741597287,29.666666666666668,outputs\posthoc_recent_baselines\benchmark\3w\outer_31002\seed_42\TF-C\predictions.npz,286465d50b2b1df8db2b751c37abb61856411ef96344332ce0aabeb1778c3980,ee90a235366c270603cd3010a9578683cca247291f13b89a14775382c3d55560
3w-outer31002-seed43-tf_c,3W,31002,43,TF-C,TRACK_B_METHOD_NATIVE_REPRESENTATION,NEW_POSTHOC_TRAINING,0.181791535646276,0.5940988849068726,0.907697802019415,0.9976798143851509,0.9975331483194573,29.666666666666668,outputs\posthoc_recent_baselines\benchmark\3w\outer_31002\seed_43\TF-C\predictions.npz,3e355261ca7a561efb7b9e500d34e2f2e4f7c7568165024618c153aff22949bd,838052b23c370a05dcca05065448a40e947ecb5ec4f79692fcdb9b7ffa1bdbde
3w-outer31002-seed44-tf_c,3W,31002,44,TF-C,TRACK_B_METHOD_NATIVE_REPRESENTATION,NEW_POSTHOC_TRAINING,0.2782305634144881,0.13573607269547816,0.9277404413276625,0.9998143851508121,0.9997944290266214,16.333333333333332,outputs\posthoc_recent_baselines\benchmark\3w\outer_31002\seed_44\TF-C\predictions.npz,e1f743b7c19baa1ce558c62651b2683a2d5e50fc219ffc65c8610ac661a5650f,d941b1a7a9d652fd4ef86b746867fc99a480f8c77f7b7d4fd6de62bb7a80ae05
3w-outer31003-seed42-tf_c,3W,31003,42,TF-C,TRACK_B_METHOD_NATIVE_REPRESENTATION,NEW_POSTHOC_TRAINING,0.2800392498534803,0.8940292024069927,0.853416882648207,0.973053356282272,0.9721838851500363,172.33333333333334,outputs\posthoc_recent_baselines\benchmark\3w\outer_31003\seed_42\TF-C\predictions.npz,5f00d90beb5ab858db0c236420bf59f477fecca2f06878848e96e37116619906,6c7a0189d81b68c3aca964afa63634287e7092e9050785706bf7c18609e1d1ff
