dataset,split,group_type,group,metric,count,mean,std,min,p05,p25,median,p75,p95,max
TEP,train,unit,training:fault_20:0003,safe_capacity,26,0.5938349068164825,0.01579957142858627,0.562096893787384,0.5652279704809189,0.5842925608158112,0.5963190793991089,0.6037653088569641,0.6154197007417679,0.622599720954895
TEP,train,unit,training:fault_20:0003,rho,26,0.5938349068164825,0.01579957142858627,0.562096893787384,0.5652279704809189,0.5842925608158112,0.5963190793991089,0.6037653088569641,0.6154197007417679,0.622599720954895
TEP,train,unit,training:fault_20:0005,critical_energy_ratio,26,0.3828945285998858,0.010336115859195827,0.36430487036705017,0.3669988885521889,0.37534525990486145,0.3816319704055786,0.38718774914741516,0.4013136252760887,0.40320801734924316
TEP,train,unit,training:fault_20:0005,safe_capacity,26,0.6171054610839257,0.01033611265850944,0.5967919826507568,0.5986863672733307,0.6128122508525848,0.6183680295944214,0.6246547102928162,0.6330010890960693,0.6356950998306274
TEP,train,unit,training:fault_20:0005,rho,26,0.6171054610839257,0.01033611265850944,0.5967919826507568,0.5986863672733307,0.6128122508525848,0.6183680295944214,0.6246547102928162,0.6330010890960693,0.6356950998306274
TEP,train,unit,training:fault_20:0006,critical_energy_ratio,26,0.40671006532815784,0.015561561674955166,0.37207499146461487,0.3766118064522743,0.3969753682613373,0.40900495648384094,0.41997507214546204,0.42548786103725433,0.4291248619556427
TEP,train,unit,training:fault_20:0006,safe_capacity,26,0.5932899323793558,0.015561555705513708,0.5708751082420349,0.5745121389627457,0.580024927854538,0.5909950435161591,0.6030246466398239,0.6233881711959839,0.6279249787330627
TEP,train,unit,training:fault_20:0006,rho,26,0.5932899323793558,0.015561555705513708,0.5708751082420349,0.5745121389627457,0.580024927854538,0.5909950435161591,0.6030246466398239,0.6233881711959839,0.6279249787330627
TEP,train,unit,training:fault_20:0007,critical_energy_ratio,26,0.39998630033089566,0.015868984066890916,0.3665771484375,0.3744983524084091,0.38957075774669647,0.4004495292901993,0.4148096367716789,0.4229165092110634,0.42340096831321716
TEP,train,unit,training:fault_20:0007,safe_capacity,26,0.6000137076928065,0.015868987044705476,0.5765990614891052,0.577083483338356,0.5851903557777405,0.5995504856109619,0.6104292273521423,0.6255016475915909,0.6334228515625
TEP,train,unit,training:fault_20:0007,rho,26,0.6000137076928065,0.015868987044705476,0.5765990614891052,0.577083483338356,0.5851903557777405,0.5995504856109619,0.6104292273521423,0.6255016475915909,0.6334228515625
TEP,train,unit,training:fault_20:0008,critical_energy_ratio,26,0.3882124458368008,0.010930124189196118,0.36258968710899353,0.3707456961274147,0.38362856209278107,0.38619741797447205,0.39579252153635025,0.4055107906460762,0.40829193592071533
TEP,train,unit,training:fault_20:0008,safe_capacity,26,0.6117875576019287,0.010930125277918519,0.5917080640792847,0.5944892317056656,0.6042074859142303,0.6138026118278503,0.6163714081048965,0.6292542815208435,0.6374103426933289
TEP,train,unit,training:fault_20:0008,rho,26,0.6117875576019287,0.010930125277918519,0.5917080640792847,0.5944892317056656,0.6042074859142303,0.6138026118278503,0.6163714081048965,0.6292542815208435,0.6374103426933289
TEP,train,unit,training:normal:0001,critical_energy_ratio,28,0.35929780666317257,0.0062273356983898135,0.3481881022453308,0.35040888488292693,0.354547344148159,0.3591364622116089,0.36357926577329636,0.36945254951715467,0.3718245029449463
TEP,train,unit,training:normal:0001,safe_capacity,28,0.6407021965299334,0.006227333471995375,0.6281754970550537,0.6305474698543548,0.6364207118749619,0.6408635377883911,0.6454526782035828,0.649591115117073,0.6518118977546692
TEP,train,unit,training:normal:0001,rho,28,0.6407021965299334,0.006227333471995375,0.6281754970550537,0.6305474698543548,0.6364207118749619,0.6408635377883911,0.6454526782035828,0.649591115117073,0.6518118977546692
TEP,train,unit,training:normal:0002,critical_energy_ratio,28,0.3793071582913399,0.013536497288105161,0.35538652539253235,0.3571919143199921,0.3698151856660843,0.3832515627145767,0.39037322252988815,0.3963254183530807,0.4044674336910248
TEP,train,unit,training:normal:0002,safe_capacity,28,0.6206928470305034,0.013536493215890446,0.5955325961112976,0.603674590587616,0.6096267998218536,0.6167484223842621,0.6301848441362381,0.6428080856800079,0.6446134448051453
TEP,train,unit,training:normal:0002,rho,28,0.6206928470305034,0.013536493215890446,0.5955325961112976,0.603674590587616,0.6096267998218536,0.6167484223842621,0.6301848441362381,0.6428080856800079,0.6446134448051453
TEP,train,unit,training:normal:0004,critical_energy_ratio,28,0.3646203854254314,0.009243243375039801,0.35170114040374756,0.35226614624261854,0.35731206089258194,0.36211051046848297,0.3717929497361183,0.38040572553873064,0.38139045238494873
TEP,train,unit,training:normal:0004,safe_capacity,28,0.6353796081883567,0.009243243512958351,0.6186095476150513,0.6195942550897598,0.6282070279121399,0.6378895044326782,0.6426879465579987,0.6477338343858718,0.6482988595962524
TEP,train,unit,training:normal:0004,rho,28,0.6353796081883567,0.009243243512958351,0.6186095476150513,0.6195942550897598,0.6282070279121399,0.6378895044326782,0.6426879465579987,0.6477338343858718,0.6482988595962524
TEP,train,unit,training:normal:0005,critical_energy_ratio,28,0.36379376373120714,0.007709505055076041,0.35318678617477417,0.35574418157339094,0.35832999646663666,0.3617715388536453,0.36600951850414276,0.3821112677454948,0.38440799713134766
TEP,train,unit,training:normal:0005,safe_capacity,28,0.6362062437193734,0.0077095101393474166,0.6155920028686523,0.6178887128829956,0.6339904814958572,0.6382284760475159,0.6416700184345245,0.6442558377981186,0.6468132138252258
TEP,train,unit,training:normal:0005,rho,28,0.6362062437193734,0.0077095101393474166,0.6155920028686523,0.6178887128829956,0.6339904814958572,0.6382284760475159,0.6416700184345245,0.6442558377981186,0.6468132138252258
TEP,train,unit,training:normal:0006,critical_energy_ratio,28,0.36622350982257296,0.008709147650469033,0.3534216284751892,0.3546976909041405,0.35981836169958115,0.3647899925708771,0.3711148127913475,0.38326500058174134,0.3843514323234558
TEP,train,unit,training:normal:0006,safe_capacity,28,0.633776490177427,0.00870914734308726,0.6156485676765442,0.6167349994182587,0.6288852095603943,0.6352100372314453,0.6401816159486771,0.6453023284673691,0.6465783715248108
TEP,train,unit,training:normal:0006,rho,28,0.633776490177427,0.00870914734308726,0.6156485676765442,0.6167349994182587,0.6288852095603943,0.6352100372314453,0.6401816159486771,0.6453023284673691,0.6465783715248108
TEP,train,unit,training:normal:0007,critical_energy_ratio,28,0.3666142246552876,0.01145722987211553,0.34896838665008545,0.35386319905519487,0.3566545620560646,0.3643747419118881,0.3752082958817482,0.38647123277187345,0.3881324231624603
TEP,train,unit,training:normal:0007,safe_capacity,28,0.6333857774734497,0.01145722157882633,0.6118676066398621,0.6135287672281265,0.6247917115688324,0.6356252431869507,0.6433454602956772,0.6461367905139923,0.6510316133499146
TEP,train,unit,training:normal:0007,rho,28,0.6333857774734497,0.01145722157882633,0.6118676066398621,0.6135287672281265,0.6247917115688324,0.6356252431869507,0.6433454602956772,0.6461367905139923,0.6510316133499146
TEP,train,unit,training:normal:0008,critical_energy_ratio,28,0.3580906540155411,0.007437305302967651,0.34521690011024475,0.34720660746097565,0.3522183671593666,0.35785649716854095,0.3642697110772133,0.36796188056468965,0.3725779056549072
TEP,train,unit,training:normal:0008,safe_capacity,28,0.6419093459844589,0.007437303552393392,0.6274220943450928,0.6320381194353104,0.6357302665710449,0.6421435177326202,0.6477816253900528,0.6527933835983276,0.6547830700874329
TEP,train,unit,training:normal:0008,rho,28,0.6419093459844589,0.007437303552393392,0.6274220943450928,0.6320381194353104,0.6357302665710449,0.6421435177326202,0.6477816253900528,0.6527933835983276,0.6547830700874329
TEP,train,unit,training:normal:0009,critical_energy_ratio,28,0.37613306513854433,0.013455722127981897,0.3489006757736206,0.35477214455604555,0.3679031729698181,0.3750471770763397,0.38469022512435913,0.3995581820607185,0.40298086404800415
TEP,train,unit,training:normal:0009,safe_capacity,28,0.6238669391189303,0.013455723248341428,0.5970191359519958,0.600441837310791,0.6153097748756409,0.6249528229236603,0.6320968121290207,0.6452278852462768,0.6510993242263794
TEP,train,unit,training:normal:0009,rho,28,0.6238669391189303,0.013455723248341428,0.5970191359519958,0.600441837310791,0.6153097748756409,0.6249528229236603,0.6320968121290207,0.6452278852462768,0.6510993242263794
TEP,train,unit,training:normal:0010,critical_energy_ratio,28,0.37927490366356714,0.015208355168893337,0.35316166281700134,0.3544659033417702,0.37057891488075256,0.3776853233575821,0.38947348296642303,0.40401922166347504,0.40925419330596924
TEP,train,unit,training:normal:0010,safe_capacity,28,0.6207250931433269,0.015208358579262605,0.5907458066940308,0.5959807485342026,0.610526517033577,0.6223146915435791,0.6294210702180862,0.645534086227417,0.6468383073806763
TEP,train,unit,training:normal:0010,rho,28,0.6207250931433269,0.015208358579262605,0.5907458066940308,0.5959807485342026,0.610526517033577,0.6223146915435791,0.6294210702180862,0.645534086227417,0.6468383073806763
TEP,train,unit,training:normal:0011,critical_energy_ratio,28,0.3609386629291943,0.008244687193369115,0.3486458361148834,0.3499124079942703,0.35439373552799225,0.360256552696228,0.36640970408916473,0.3762485429644585,0.37687912583351135
TEP,train,unit,training:normal:0011,safe_capacity,28,0.639061336006437,0.008244679859681879,0.623120903968811,0.6237514674663543,0.6335902959108353,0.639743447303772,0.6456062346696854,0.650087583065033,0.6513541340827942
TEP,train,unit,training:normal:0011,rho,28,0.639061336006437,0.008244679859681879,0.623120903968811,0.6237514674663543,0.6335902959108353,0.639743447303772,0.6456062346696854,0.650087583065033,0.6513541340827942
TEP,train,unit,training:normal:0012,critical_energy_ratio,28,0.3731746269123895,0.011660035081827589,0.3577122092247009,0.3588805183768272,0.3618163391947746,0.3710692375898361,0.383570171892643,0.3899284079670906,0.3940543830394745
TEP,train,unit,training:normal:0012,safe_capacity,28,0.6268253794738224,0.011660032062095533,0.6059456467628479,0.6100715726613999,0.6164298504590988,0.6289307475090027,0.638183668255806,0.6411194622516632,0.6422877907752991
TEP,train,unit,training:normal:0012,rho,28,0.6268253794738224,0.011660032062095533,0.6059456467628479,0.6100715726613999,0.6164298504590988,0.6289307475090027,0.638183668255806,0.6411194622516632,0.6422877907752991
TEP,train,unit,training:normal:0014,critical_energy_ratio,28,0.3631879006113325,0.006421585187170535,0.3529353141784668,0.35310439467430116,0.35802124440670013,0.3645799309015274,0.36682645231485367,0.3733556970953941,0.37481051683425903
TEP,train,unit,training:normal:0014,safe_capacity,28,0.6368121015174049,0.006421581578849218,0.625189483165741,0.6266443133354187,0.6331735700368881,0.6354200839996338,0.6419787704944611,0.6468955963850022,0.6470646858215332
TEP,train,unit,training:normal:0014,rho,28,0.6368121015174049,0.006421581578849218,0.625189483165741,0.6266443133354187,0.6331735700368881,0.6354200839996338,0.6419787704944611,0.6468955963850022,0.6470646858215332
TEP,train,unit,training:normal:0015,critical_energy_ratio,28,0.36398824942963465,0.010252880885914934,0.3504224717617035,0.35121568739414216,0.3545268476009369,0.3629169464111328,0.3722437769174576,0.3800900399684906,0.38167622685432434
TEP,train,unit,training:normal:0015,safe_capacity,28,0.6360117495059967,0.010252876106726524,0.6183237433433533,0.6199099600315094,0.6277562230825424,0.6370830535888672,0.6454731673002243,0.6487842828035355,0.6495774984359741
TEP,train,unit,training:normal:0015,rho,28,0.6360117495059967,0.010252876106726524,0.6183237433433533,0.6199099600315094,0.6277562230825424,0.6370830535888672,0.6454731673002243,0.6487842828035355,0.6495774984359741
TEP,train,unit,training:normal:0016,critical_energy_ratio,28,0.3536136161003794,0.003790238580817944,0.3466472327709198,0.34777328819036485,0.3512939140200615,0.3533375859260559,0.35650335252285004,0.35926307886838915,0.3596891760826111
TEP,train,unit,training:normal:0016,safe_capacity,28,0.646386382835252,0.00379023897184831,0.6403108239173889,0.6407369405031205,0.6434966176748276,0.6466624140739441,0.6487060934305191,0.6522266924381256,0.6533527970314026
TEP,train,unit,training:normal:0016,rho,28,0.646386382835252,0.00379023897184831,0.6403108239173889,0.6407369405031205,0.6434966176748276,0.6466624140739441,0.6487060934305191,0.6522266924381256,0.6533527970314026
TEP,train,unit,training:normal:0017,critical_energy_ratio,28,0.36693317123821806,0.013071016337226949,0.3490072190761566,0.35325081646442413,0.3569638654589653,0.3646157681941986,0.37116045504808426,0.3979970499873161,0.3988620936870575
TEP,train,unit,training:normal:0017,safe_capacity,28,0.633066828761782,0.013071021419203408,0.6011378765106201,0.6020029604434967,0.6288395524024963,0.6353842318058014,0.6430361568927765,0.6467491835355759,0.6509928107261658
TEP,train,unit,training:normal:0017,rho,28,0.633066828761782,0.013071021419203408,0.6011378765106201,0.6020029604434967,0.6288395524024963,0.6353842318058014,0.6430361568927765,0.6467491835355759,0.6509928107261658
TEP,train,unit,training:normal:0018,critical_energy_ratio,28,0.365755700639316,0.010291480738088806,0.3512062132358551,0.3523906469345093,0.357855387032032,0.3630652576684952,0.3761231228709221,0.38097517341375353,0.3848671317100525
TEP,train,unit,training:normal:0018,safe_capacity,28,0.6342442908457347,0.01029147665558121,0.6151328682899475,0.6190248370170593,0.6238768547773361,0.6369347274303436,0.6421446204185486,0.6476093232631683,0.6487937569618225
TEP,train,unit,training:normal:0018,rho,28,0.6342442908457347,0.01029147665558121,0.6151328682899475,0.6190248370170593,0.6238768547773361,0.6369347274303436,0.6421446204185486,0.6476093232631683,0.6487937569618225
TEP,train,unit,training:normal:0019,critical_energy_ratio,28,0.3659023174217769,0.007777817095813577,0.35560011863708496,0.3581748530268669,0.36073843389749527,0.36451104283332825,0.36707567423582077,0.38344899415969846,0.3866264820098877
TEP,train,unit,training:normal:0019,safe_capacity,28,0.6340976825782231,0.007777813314387227,0.6133735179901123,0.6165509968996048,0.632924348115921,0.6354889571666718,0.6392615884542465,0.6418251663446426,0.644399881362915
TEP,train,unit,training:normal:0019,rho,28,0.6340976825782231,0.007777813314387227,0.6133735179901123,0.6165509968996048,0.632924348115921,0.6354889571666718,0.6392615884542465,0.6418251663446426,0.644399881362915
TEP,train,unit,training:normal:0020,critical_energy_ratio,28,0.3681908739464624,0.012793318264094572,0.3424109220504761,0.34545199424028394,0.3562994673848152,0.37053611874580383,0.3762928247451782,0.38599076569080354,0.3876231908798218
TEP,train,unit,training:normal:0020,safe_capacity,28,0.6318091260535377,0.012793319081479336,0.6123768091201782,0.6140092253684998,0.6237071752548218,0.6294638812541962,0.6437005549669266,0.6545479863882064,0.6575890779495239
TEP,train,unit,training:normal:0020,rho,28,0.6318091260535377,0.012793319081479336,0.6123768091201782,0.6140092253684998,0.6237071752548218,0.6294638812541962,0.6437005549669266,0.6545479863882064,0.6575890779495239
TEP,train,unit,training:normal:0022,critical_energy_ratio,28,0.3645246539797102,0.008414317146776725,0.3517489433288574,0.353654271364212,0.3576192408800125,0.36363251507282257,0.36949659138917923,0.3791689187288284,0.38649430871009827
TEP,train,unit,training:normal:0022,safe_capacity,28,0.6354753417628152,0.008414313172240676,0.6135057210922241,0.6208310812711716,0.6305034309625626,0.6363674700260162,0.6423807740211487,0.6463457375764847,0.6482510566711426
TEP,train,unit,training:normal:0022,rho,28,0.6354753417628152,0.008414313172240676,0.6135057210922241,0.6208310812711716,0.6305034309625626,0.6363674700260162,0.6423807740211487,0.6463457375764847,0.6482510566711426
TEP,train,unit,training:normal:0023,critical_energy_ratio,28,0.3689213203532355,0.014055881192959392,0.3517402112483978,0.3523408010601997,0.36016982793807983,0.36292923986911774,0.38038206845521927,0.3935698613524437,0.397672176361084
TEP,train,unit,training:normal:0023,safe_capacity,28,0.6310786796467645,0.014055879547876328,0.602327823638916,0.6064301490783691,0.6196179091930389,0.6370707750320435,0.6398301869630814,0.647659209370613,0.6482597589492798
TEP,train,unit,training:normal:0023,rho,28,0.6310786796467645,0.014055879547876328,0.602327823638916,0.6064301490783691,0.6196179091930389,0.6370707750320435,0.6398301869630814,0.647659209370613,0.6482597589492798
TEP,train,unit,training:normal:0024,critical_energy_ratio,28,0.37327260204723905,0.005826140623328006,0.35844841599464417,0.36487539410591124,0.36917711049318314,0.3730962872505188,0.3775074779987335,0.3822534367442131,0.38358476758003235
TEP,train,unit,training:normal:0024,safe_capacity,28,0.6267273936952863,0.0058261456545664805,0.6164152026176453,0.6177465826272964,0.6224925220012665,0.6269037127494812,0.6308228671550751,0.6351246356964111,0.6415516138076782
TEP,train,unit,training:normal:0024,rho,28,0.6267273936952863,0.0058261456545664805,0.6164152026176453,0.6177465826272964,0.6224925220012665,0.6269037127494812,0.6308228671550751,0.6351246356964111,0.6415516138076782
TEP,train,unit,training:normal:0025,critical_energy_ratio,28,0.3646774579371725,0.011408357879158736,0.35012733936309814,0.35297144651412965,0.3545159474015236,0.3576156795024872,0.37470693141222,0.3824713662266731,0.38681328296661377
TEP,train,unit,training:normal:0025,safe_capacity,28,0.6353225388697216,0.011408354659802824,0.6131867170333862,0.6175286531448364,0.6252930462360382,0.6423843204975128,0.6454840302467346,0.6470285534858704,0.6498726606369019
TEP,train,unit,training:normal:0025,rho,28,0.6353225388697216,0.011408354659802824,0.6131867170333862,0.6175286531448364,0.6252930462360382,0.6423843204975128,0.6454840302467346,0.6470285534858704,0.6498726606369019
TEP,train,unit,training:normal:0026,critical_energy_ratio,28,0.36327419536454336,0.01096397256384929,0.34638482332229614,0.3481726050376892,0.35535863041877747,0.3606046289205551,0.3728925287723541,0.38283646255731585,0.38530072569847107
TEP,train,unit,training:normal:0026,safe_capacity,28,0.6367258046354566,0.010963973141366901,0.6146993041038513,0.6171635180711746,0.6271074712276459,0.6393953561782837,0.6446413695812225,0.6518273651599884,0.6536151766777039
TEP,train,unit,training:normal:0026,rho,28,0.6367258046354566,0.010963973141366901,0.6146993041038513,0.6171635180711746,0.6271074712276459,0.6393953561782837,0.6446413695812225,0.6518273651599884,0.6536151766777039
TEP,train,unit,training:normal:0027,critical_energy_ratio,28,0.35589144272463663,0.009658293425596483,0.34276285767555237,0.3444530129432678,0.3482310250401497,0.3534417301416397,0.36216410249471664,0.37541122585535047,0.37680235505104065
TEP,train,unit,training:normal:0027,safe_capacity,28,0.6441085572753634,0.009658299219289828,0.623197615146637,0.6245887547731399,0.6378358900547028,0.6465582549571991,0.6517689824104309,0.6555470168590546,0.6572371125221252
TEP,train,unit,training:normal:0027,rho,28,0.6441085572753634,0.009658299219289828,0.623197615146637,0.6245887547731399,0.6378358900547028,0.6465582549571991,0.6517689824104309,0.6555470168590546,0.6572371125221252
TEP,train,unit,training:normal:0028,critical_energy_ratio,28,0.36953335468258175,0.01066902426499937,0.356387197971344,0.35679654181003573,0.3622380495071411,0.3672659248113632,0.37587714940309525,0.3919823244214058,0.3969714641571045
TEP,train,unit,training:normal:0028,safe_capacity,28,0.6304666485105243,0.010669023765660444,0.6030285358428955,0.6080176651477813,0.6241228580474854,0.6327340602874756,0.6377619504928589,0.6432034581899643,0.643612802028656
TEP,train,unit,training:normal:0028,rho,28,0.6304666485105243,0.010669023765660444,0.6030285358428955,0.6080176651477813,0.6241228580474854,0.6327340602874756,0.6377619504928589,0.6432034581899643,0.643612802028656
TEP,train,unit,training:normal:0030,critical_energy_ratio,28,0.37297768358673367,0.010039998695420974,0.3575791120529175,0.3578853502869606,0.36604423075914383,0.37221668660640717,0.3828584551811218,0.3869715049862862,0.38855433464050293
TEP,train,unit,training:normal:0030,safe_capacity,28,0.6270223132201603,0.010039993207414397,0.6114456653594971,0.6130285143852234,0.6171415448188782,0.6277832984924316,0.6339557468891144,0.6421146601438522,0.6424208879470825
TEP,train,unit,training:normal:0030,rho,28,0.6270223132201603,0.010039993207414397,0.6114456653594971,0.6130285143852234,0.6171415448188782,0.6277832984924316,0.6339557468891144,0.6421146601438522,0.6424208879470825
TEP,train,unit,training:normal:0031,critical_energy_ratio,28,0.3743493099297796,0.012004294382789226,0.35420605540275574,0.3562693327665329,0.3647630736231804,0.37622135877609253,0.38318854570388794,0.3930887296795845,0.3946641683578491
TEP,train,unit,training:normal:0031,safe_capacity,28,0.6256506847483772,0.01200429798963481,0.6053358316421509,0.6069112598896027,0.6168114542961121,0.6237786412239075,0.6352369487285614,0.6437306374311447,0.6457939743995667
TEP,train,unit,training:normal:0031,rho,28,0.6256506847483772,0.01200429798963481,0.6053358316421509,0.6069112598896027,0.6168114542961121,0.6237786412239075,0.6352369487285614,0.6437306374311447,0.6457939743995667
TEP,train,unit,training:normal:0032,critical_energy_ratio,28,0.35409628599882126,0.005661050546767143,0.34534183144569397,0.3457079231739044,0.35109830647706985,0.35324110090732574,0.3575487583875656,0.36360758543014526,0.36788418889045715
TEP,train,unit,training:normal:0032,safe_capacity,28,0.6459037065505981,0.005661049312532191,0.6321157813072205,0.636392405629158,0.6424512416124344,0.6467588841915131,0.6489017158746719,0.6542920470237732,0.6546581387519836
TEP,train,unit,training:normal:0032,rho,28,0.6459037065505981,0.005661049312532191,0.6321157813072205,0.636392405629158,0.6424512416124344,0.6467588841915131,0.6489017158746719,0.6542920470237732,0.6546581387519836
TEP,train,unit,training:normal:0033,critical_energy_ratio,28,0.3666643872857094,0.009608143106302479,0.35285958647727966,0.3544956475496292,0.3595462813973427,0.3648616820573807,0.37051166594028473,0.38457929641008376,0.388442724943161
TEP,train,unit,training:normal:0033,safe_capacity,28,0.6333356095211846,0.009608138412587418,0.6115573048591614,0.6154206931591034,0.6294883489608765,0.6351383030414581,0.6404537111520767,0.6455043524503707,0.647140383720398
TEP,train,unit,training:normal:0033,rho,28,0.6333356095211846,0.009608138412587418,0.6115573048591614,0.6154206931591034,0.6294883489608765,0.6351383030414581,0.6404537111520767,0.6455043524503707,0.647140383720398
TEP,train,unit,training:normal:0034,critical_energy_ratio,28,0.36731510183640886,0.005658972612853117,0.352588951587677,0.35711430907249453,0.3639640137553215,0.3679051399230957,0.37189313769340515,0.37439995259046555,0.37566524744033813
TEP,train,unit,training:normal:0034,safe_capacity,28,0.6326848970992225,0.005658972757230033,0.6243347525596619,0.6256000369787216,0.6281068921089172,0.6320948302745819,0.6360359936952591,0.6428856909275055,0.647411048412323
TEP,train,unit,training:normal:0034,rho,28,0.6326848970992225,0.005658972757230033,0.6243347525596619,0.6256000369787216,0.6281068921089172,0.6320948302745819,0.6360359936952591,0.6428856909275055,0.647411048412323
TEP,train,unit,training:normal:0035,critical_energy_ratio,28,0.3685753270983696,0.00836491873110134,0.3509462773799896,0.3520884558558464,0.3634645491838455,0.36871854960918427,0.3759034648537636,0.38121698051691055,0.38139626383781433
TEP,train,unit,training:normal:0035,safe_capacity,28,0.6314246739659991,0.00836491069716551,0.6186037659645081,0.618783038854599,0.6240965574979782,0.6312814354896545,0.6365354806184769,0.647911524772644,0.649053692817688
TEP,train,unit,training:normal:0035,rho,28,0.6314246739659991,0.00836491069716551,0.6186037659645081,0.618783038854599,0.6240965574979782,0.6312814354896545,0.6365354806184769,0.647911524772644,0.649053692817688
TEP,train,unit,training:normal:0036,critical_energy_ratio,28,0.35706477399383274,0.007937010954199086,0.343216210603714,0.3464564234018326,0.3497827723622322,0.3582140654325485,0.3626091852784157,0.37052253633737564,0.3752076327800751
TEP,train,unit,training:normal:0036,safe_capacity,28,0.6429352142981121,0.007937013103886366,0.6247923374176025,0.6294774442911149,0.6373907923698425,0.6417859196662903,0.650217205286026,0.6535435855388642,0.6567837595939636
TEP,train,unit,training:normal:0036,rho,28,0.6429352142981121,0.007937013103886366,0.6247923374176025,0.6294774442911149,0.6373907923698425,0.6417859196662903,0.650217205286026,0.6535435855388642,0.6567837595939636
TEP,train,unit,training:normal:0037,critical_energy_ratio,28,0.3701702335051128,0.018801182552385356,0.3474927842617035,0.3494133397936821,0.3518340662121773,0.36847393214702606,0.3817093297839165,0.4047976925969124,0.41016578674316406
TEP,train,unit,training:normal:0037,safe_capacity,28,0.6298297622374126,0.01880117598937111,0.5898342132568359,0.5952023178339004,0.6182906627655029,0.6315260529518127,0.6481659114360809,0.6505866497755051,0.6525072455406189
TEP,train,unit,training:normal:0037,rho,28,0.6298297622374126,0.01880117598937111,0.5898342132568359,0.5952023178339004,0.6182906627655029,0.6315260529518127,0.6481659114360809,0.6505866497755051,0.6525072455406189
TEP,train,unit,training:normal:0038,critical_energy_ratio,28,0.3624145856925419,0.005867036034112814,0.35313382744789124,0.3536225214600563,0.35847824811935425,0.36271874606609344,0.3652259036898613,0.37292851954698564,0.37568920850753784
TEP,train,unit,training:normal:0038,safe_capacity,28,0.6375854143074581,0.00586703806721194,0.6243107914924622,0.6270714610815048,0.6347741037607193,0.6372812390327454,0.6415217518806458,0.6463774979114533,0.6468661427497864
TEP,train,unit,training:normal:0038,rho,28,0.6375854143074581,0.00586703806721194,0.6243107914924622,0.6270714610815048,0.6347741037607193,0.6372812390327454,0.6415217518806458,0.6463774979114533,0.6468661427497864
TEP,train,unit,training:normal:0039,critical_energy_ratio,28,0.37235203491789953,0.009658559266274737,0.35522621870040894,0.3562373906373978,0.3652455061674118,0.3726620525121689,0.38144343346357346,0.38647392839193345,0.3876742720603943
TEP,train,unit,training:normal:0039,safe_capacity,28,0.6276479661464691,0.009658564443986703,0.6123257279396057,0.613526052236557,0.6185565739870071,0.6273379623889923,0.6347544640302658,0.6437626093626022,0.6447737812995911
TEP,train,unit,training:normal:0039,rho,28,0.6276479661464691,0.009658564443986703,0.6123257279396057,0.613526052236557,0.6185565739870071,0.6273379623889923,0.6347544640302658,0.6437626093626022,0.6447737812995911
TEP,train,unit,training:normal:0040,critical_energy_ratio,28,0.363259810422148,0.014311948773488905,0.3484603762626648,0.3497749403119087,0.35338905453681946,0.3568662106990814,0.36530232429504395,0.391213022172451,0.3943919837474823
TEP,train,unit,training:normal:0040,safe_capacity,28,0.6367401948996952,0.014311946642330516,0.6056080460548401,0.6087869971990585,0.634697675704956,0.6431337893009186,0.6466109454631805,0.6502250790596008,0.6515396237373352
TEP,train,unit,training:normal:0040,rho,28,0.6367401948996952,0.014311946642330516,0.6056080460548401,0.6087869971990585,0.634697675704956,0.6431337893009186,0.6466109454631805,0.6502250790596008,0.6515396237373352
TEP,train,unit,training:normal:0043,critical_energy_ratio,28,0.3624341477240835,0.0049227883775335565,0.3530113101005554,0.3544201120734215,0.359319306910038,0.3618597984313965,0.36619406193494797,0.36995887458324433,0.37236735224723816
TEP,train,unit,training:normal:0043,safe_capacity,28,0.6375658575977597,0.004922785393097262,0.6276326775550842,0.6300411254167557,0.6338059455156326,0.6381402015686035,0.6406806856393814,0.6455798983573914,0.6469886898994446
TEP,train,unit,training:normal:0043,rho,28,0.6375658575977597,0.004922785393097262,0.6276326775550842,0.6300411254167557,0.6338059455156326,0.6381402015686035,0.6406806856393814,0.6455798983573914,0.6469886898994446
TEP,train,unit,training:normal:0045,critical_energy_ratio,28,0.3569684975913593,0.006583385738224113,0.3475983738899231,0.3479562610387802,0.35235121846199036,0.3555856943130493,0.36091406643390656,0.3689289927482605,0.36976370215415955
TEP,train,unit,training:normal:0045,safe_capacity,28,0.6430315034730094,0.006583384304212662,0.6302363276481628,0.6310710072517395,0.6390859335660934,0.6444143354892731,0.6476487815380096,0.6520437389612198,0.6524016261100769
TEP,train,unit,training:normal:0045,rho,28,0.6430315034730094,0.006583384304212662,0.6302363276481628,0.6310710072517395,0.6390859335660934,0.6444143354892731,0.6476487815380096,0.6520437389612198,0.6524016261100769
TEP,train,unit,training:normal:0046,critical_energy_ratio,28,0.36804548863853725,0.010938160653805885,0.3523182272911072,0.3544141918420792,0.3587847054004669,0.3673108369112015,0.3749919459223747,0.3874308615922928,0.3904457092285156
TEP,train,unit,training:normal:0046,safe_capacity,28,0.6319545124258313,0.010938158073971464,0.6095542907714844,0.6125691682100296,0.6250080615282059,0.6326891481876373,0.6412152945995331,0.6455857992172241,0.6476817727088928
TEP,train,unit,training:normal:0046,rho,28,0.6319545124258313,0.010938158073971464,0.6095542907714844,0.6125691682100296,0.6250080615282059,0.6326891481876373,0.6412152945995331,0.6455857992172241,0.6476817727088928
